title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker,ticker_sentiment_score,ticker_relevance_score
Tech Investors: Pay Attention to Hype Cycles and Adoption Life Cycles,https://www.fool.com/investing/2023/06/17/tech-investors-pay-attention-to-hype-cycles-and-ad/,20230617T155000,"['and Mary Long', 'Motley Fool Staff', 'Tim Beyers', 'Tim White']","Does the tech solve a ""migraine-level"" problem, or does it just seem really cool?",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736278%2Fartificial-intelligence-ai-on-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.12383,Neutral,T,-0.047009,0.009387
Tech Investors: Pay Attention to Hype Cycles and Adoption Life Cycles,https://www.fool.com/investing/2023/06/17/tech-investors-pay-attention-to-hype-cycles-and-ad/,20230617T155000,"['and Mary Long', 'Motley Fool Staff', 'Tim Beyers', 'Tim White']","Does the tech solve a ""migraine-level"" problem, or does it just seem really cool?",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736278%2Fartificial-intelligence-ai-on-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.12383,Neutral,MDB,0.042734,0.009387
Tech Investors: Pay Attention to Hype Cycles and Adoption Life Cycles,https://www.fool.com/investing/2023/06/17/tech-investors-pay-attention-to-hype-cycles-and-ad/,20230617T155000,"['and Mary Long', 'Motley Fool Staff', 'Tim Beyers', 'Tim White']","Does the tech solve a ""migraine-level"" problem, or does it just seem really cool?",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736278%2Fartificial-intelligence-ai-on-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.12383,Neutral,IT,-0.04611,0.037534
Tech Investors: Pay Attention to Hype Cycles and Adoption Life Cycles,https://www.fool.com/investing/2023/06/17/tech-investors-pay-attention-to-hype-cycles-and-ad/,20230617T155000,"['and Mary Long', 'Motley Fool Staff', 'Tim Beyers', 'Tim White']","Does the tech solve a ""migraine-level"" problem, or does it just seem really cool?",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736278%2Fartificial-intelligence-ai-on-circuit-board.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",0.12383,Neutral,HUBS,0.02942,0.037534
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,BABA,0.098956,0.041145
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,GOOG,0.019788,0.010291
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,AAPL,0.035077,0.010291
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,WFC,0.035077,0.010291
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,CHWY,0.067498,0.183585
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,BBBYQ,0.066983,0.082181
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,AMZN,0.083886,0.030865
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,BAM,0.034669,0.010291
What's Going On With Commercial Real Estate and Regional Banking?,https://www.fool.com/investing/2023/06/17/commercial-real-estate-regional-banking/,20230617T121500,['Motley Fool Staff'],"We also talk with CNBC host Melissa Lee about the new documentary ""Making of the Meme King."" ...",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736260%2Fsenior-woman-holding-cash-money-bills-social-security-cola-retirement-getty.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.08783,Neutral,GME,0.037222,0.112821
Augmented Reality Devices: Apple vs. Meta Platforms,https://www.fool.com/investing/2023/06/17/augmented-reality-devices-apple-vs-meta-platforms/,20230617T120000,['Motley Fool Staff'],"Plus, how to plan for a healthier retirement.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736209%2Fa-person-looking-down-at-a-tablet-device-while-standing-in-a-data-center.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.976913'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.107792,Neutral,GOOG,0.0694,0.009303
Augmented Reality Devices: Apple vs. Meta Platforms,https://www.fool.com/investing/2023/06/17/augmented-reality-devices-apple-vs-meta-platforms/,20230617T120000,['Motley Fool Staff'],"Plus, how to plan for a healthier retirement.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736209%2Fa-person-looking-down-at-a-tablet-device-while-standing-in-a-data-center.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.976913'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.107792,Neutral,AAPL,0.070186,0.120477
Augmented Reality Devices: Apple vs. Meta Platforms,https://www.fool.com/investing/2023/06/17/augmented-reality-devices-apple-vs-meta-platforms/,20230617T120000,['Motley Fool Staff'],"Plus, how to plan for a healthier retirement.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736209%2Fa-person-looking-down-at-a-tablet-device-while-standing-in-a-data-center.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.976913'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.107792,Neutral,T,0.0694,0.009303
Augmented Reality Devices: Apple vs. Meta Platforms,https://www.fool.com/investing/2023/06/17/augmented-reality-devices-apple-vs-meta-platforms/,20230617T120000,['Motley Fool Staff'],"Plus, how to plan for a healthier retirement.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736209%2Fa-person-looking-down-at-a-tablet-device-while-standing-in-a-data-center.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.976913'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.107792,Neutral,VZ,0.0694,0.009303
Augmented Reality Devices: Apple vs. Meta Platforms,https://www.fool.com/investing/2023/06/17/augmented-reality-devices-apple-vs-meta-platforms/,20230617T120000,['Motley Fool Staff'],"Plus, how to plan for a healthier retirement.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736209%2Fa-person-looking-down-at-a-tablet-device-while-standing-in-a-data-center.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.976913'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.107792,Neutral,UBER,0.019774,0.018604
Augmented Reality Devices: Apple vs. Meta Platforms,https://www.fool.com/investing/2023/06/17/augmented-reality-devices-apple-vs-meta-platforms/,20230617T120000,['Motley Fool Staff'],"Plus, how to plan for a healthier retirement.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F736209%2Fa-person-looking-down-at-a-tablet-device-while-standing-in-a-data-center.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.976913'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.682689'}]",0.107792,Neutral,COIN,0.053274,0.157121
What's So Scary About a Mega-Cap Tech Bull Market?,https://www.kiplinger.com/bull-market-mega-cap-tech-narrow-breadth,20230616T175942,['Dan Burrows'],"Have you ever noticed that equity investors can't have nice things? As miserable as we are when stocks are going down, we're even more unhappy when they're going up. There's an empirical explanation for this psychological phenomenon. It's called loss aversion.",https://cdn.mos.cms.futurecdn.net/cWR6DMtdgGbJXZQvSkCNtn-415-80.jpg,Kiplinger,n/a,www.kiplinger.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.989041'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.094639,Neutral,MSFT,0.025477,0.077218
What's So Scary About a Mega-Cap Tech Bull Market?,https://www.kiplinger.com/bull-market-mega-cap-tech-narrow-breadth,20230616T175942,['Dan Burrows'],"Have you ever noticed that equity investors can't have nice things? As miserable as we are when stocks are going down, we're even more unhappy when they're going up. There's an empirical explanation for this psychological phenomenon. It's called loss aversion.",https://cdn.mos.cms.futurecdn.net/cWR6DMtdgGbJXZQvSkCNtn-415-80.jpg,Kiplinger,n/a,www.kiplinger.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.989041'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.094639,Neutral,GOOG,0.024343,0.038655
